model,index_basis,token_class,chunk,metric,token_count,sum_seed_averaged_effect
qwen3_4b_base,target,other,56,gain,2045,39.30781231099354
qwen3_4b_base,target,other,57,gain,2045,52.341421300486516
qwen3_4b_base,target,other,58,gain,2046,44.94937379620265
qwen3_4b_base,target,other,59,gain,2043,44.51314255002187
qwen3_4b_base,target,other,60,gain,2045,51.849564741264814
qwen3_4b_base,target,other,61,gain,2045,40.94838736385175
qwen3_4b_base,target,other,62,gain,2045,56.755528129443825
qwen3_4b_base,target,other,63,gain,2046,51.18383273520128
qwen3_4b_base,target,other,0,offset_spec,2045,-4.411527440545266
qwen3_4b_base,target,other,1,offset_spec,2045,31.29598397507349
qwen3_4b_base,target,other,2,offset_spec,2045,-16.245438273334607
qwen3_4b_base,target,other,3,offset_spec,2045,17.10230368665453
qwen3_4b_base,target,other,4,offset_spec,2045,-0.8044724265458498
qwen3_4b_base,target,other,5,offset_spec,2044,-15.872010158221956
qwen3_4b_base,target,other,6,offset_spec,2045,11.551410017449292
qwen3_4b_base,target,other,7,offset_spec,2045,-18.07770093757586
qwen3_4b_base,target,other,8,offset_spec,2045,9.694509131987616
qwen3_4b_base,target,other,9,offset_spec,2045,11.433431126056142
qwen3_4b_base,target,other,10,offset_spec,2045,12.838902277524243
qwen3_4b_base,target,other,11,offset_spec,2046,-20.179669867117735
qwen3_4b_base,target,other,12,offset_spec,2046,17.512291927215305
qwen3_4b_base,target,other,13,offset_spec,2045,-6.004466065949758
qwen3_4b_base,target,other,14,offset_spec,2045,-15.735752588624258
qwen3_4b_base,target,other,15,offset_spec,2045,-29.600843969178335
qwen3_4b_base,target,other,16,offset_spec,2045,0.5927052722205808
qwen3_4b_base,target,other,17,offset_spec,2045,-13.960958978016908
qwen3_4b_base,target,other,18,offset_spec,2045,2.421974465046178
qwen3_4b_base,target,other,19,offset_spec,2044,-15.905588613850343
qwen3_4b_base,target,other,20,offset_spec,2044,-5.318644073367754
qwen3_4b_base,target,other,21,offset_spec,2044,10.814590258335254
qwen3_4b_base,target,other,22,offset_spec,2045,-5.37595410379466
qwen3_4b_base,target,other,23,offset_spec,2044,-33.43089657040385
qwen3_4b_base,target,other,24,offset_spec,2044,7.822195515838457
qwen3_4b_base,target,other,25,offset_spec,2045,3.562126955767324
qwen3_4b_base,target,other,26,offset_spec,2045,3.9879931419139485
qwen3_4b_base,target,other,27,offset_spec,2045,-7.1337291017692515
qwen3_4b_base,target,other,28,offset_spec,2045,5.730188102865895
qwen3_4b_base,target,other,29,offset_spec,2044,-9.060776817512307
qwen3_4b_base,target,other,30,offset_spec,2046,-23.554996923418457
qwen3_4b_base,target,other,31,offset_spec,2045,-15.46445157867917
qwen3_4b_base,target,other,32,offset_spec,2045,-6.2087586541150195
qwen3_4b_base,target,other,33,offset_spec,2046,-16.333168754957114
qwen3_4b_base,target,other,34,offset_spec,2044,2.5093588420124853
qwen3_4b_base,target,other,35,offset_spec,2042,-0.8899710803290546
qwen3_4b_base,target,other,36,offset_spec,2045,9.607765996317994
qwen3_4b_base,target,other,37,offset_spec,2045,23.743831709268512
qwen3_4b_base,target,other,38,offset_spec,2045,-17.806150770751277
qwen3_4b_base,target,other,39,offset_spec,2045,9.069463383544683
qwen3_4b_base,target,other,40,offset_spec,2046,-22.660453542884053
qwen3_4b_base,target,other,41,offset_spec,2046,3.3278797161760867
qwen3_4b_base,target,other,42,offset_spec,2045,-11.337030826554194
qwen3_4b_base,target,other,43,offset_spec,2046,4.031103082579648
qwen3_4b_base,target,other,44,offset_spec,2045,-25.991869266961963
qwen3_4b_base,target,other,45,offset_spec,2045,4.964748736274415
qwen3_4b_base,target,other,46,offset_spec,2043,1.307677592232114
qwen3_4b_base,target,other,47,offset_spec,2045,-1.426435027602226
qwen3_4b_base,target,other,48,offset_spec,2045,-19.246285254162856
qwen3_4b_base,target,other,49,offset_spec,2045,-30.132447227935103
qwen3_4b_base,target,other,50,offset_spec,2045,1.4746509137633756
qwen3_4b_base,target,other,51,offset_spec,2046,-20.36583257045459
qwen3_4b_base,target,other,52,offset_spec,2046,-22.855308104602653
qwen3_4b_base,target,other,53,offset_spec,2046,12.244327865133162
qwen3_4b_base,target,other,54,offset_spec,2045,-14.137613933742163
qwen3_4b_base,target,other,55,offset_spec,2044,16.076566053316093
qwen3_4b_base,target,other,56,offset_spec,2045,-6.0945108725209165
qwen3_4b_base,target,other,57,offset_spec,2045,-1.8255628374354265
qwen3_4b_base,target,other,58,offset_spec,2046,28.817283655979132
qwen3_4b_base,target,other,59,offset_spec,2043,-11.109116099965528
qwen3_4b_base,target,other,60,offset_spec,2045,-2.374997052239907
qwen3_4b_base,target,other,61,offset_spec,2045,-15.403991588914018
qwen3_4b_base,target,other,62,offset_spec,2045,-14.401977701526144
qwen3_4b_base,target,other,63,offset_spec,2046,6.9925722392250655
qwen3_4b_base,target,BOS+massive,0,gain,2,-0.5952181993925478
qwen3_4b_base,target,BOS+massive,1,gain,2,-0.15158263283471268
qwen3_4b_base,target,BOS+massive,2,gain,2,-0.6616774226228396
qwen3_4b_base,target,BOS+massive,3,gain,2,-0.32530693771938485
qwen3_4b_base,target,BOS+massive,4,gain,2,0.059128544385506146
qwen3_4b_base,target,BOS+massive,5,gain,3,1.3605725348849471
qwen3_4b_base,target,BOS+massive,6,gain,2,-0.12159168754745528
qwen3_4b_base,target,BOS+massive,7,gain,2,-0.10895846411585808
qwen3_4b_base,target,BOS+massive,8,gain,2,-0.6788028835241372
qwen3_4b_base,target,BOS+massive,9,gain,2,-0.9157538100456198
qwen3_4b_base,target,BOS+massive,10,gain,2,-0.848309616247813
qwen3_4b_base,target,BOS+massive,11,gain,1,0.0009370544382060567
qwen3_4b_base,target,BOS+massive,12,gain,1,-0.0006650489134093126
qwen3_4b_base,target,BOS+massive,13,gain,2,0.2749421298503876
qwen3_4b_base,target,BOS+massive,14,gain,2,-0.2003932058190306
qwen3_4b_base,target,BOS+massive,15,gain,2,-0.298586775859197
qwen3_4b_base,target,BOS+massive,16,gain,2,-0.052877381754418216
qwen3_4b_base,target,BOS+massive,17,gain,2,0.057530127465724945
qwen3_4b_base,target,BOS+massive,18,gain,2,-0.32007214923699695
qwen3_4b_base,target,BOS+massive,19,gain,3,-0.573590107242732
qwen3_4b_base,target,BOS+massive,20,gain,3,0.9389039200420181
qwen3_4b_base,target,BOS+massive,21,gain,3,-0.6473633833229542
qwen3_4b_base,target,BOS+massive,22,gain,2,-0.20428477227687836
qwen3_4b_base,target,BOS+massive,23,gain,3,0.00719719534390606
qwen3_4b_base,target,BOS+massive,24,gain,3,0.03580088835345425
qwen3_4b_base,target,BOS+massive,25,gain,2,-0.3165098826090495
qwen3_4b_base,target,BOS+massive,26,gain,2,-0.8140861969829226
qwen3_4b_base,target,BOS+massive,27,gain,2,0.04823075615180035
qwen3_4b_base,target,BOS+massive,28,gain,2,-0.3228384157021841
qwen3_4b_base,target,BOS+massive,29,gain,3,0.12822404279359034
qwen3_4b_base,target,BOS+massive,30,gain,1,0.0011735570927460988
qwen3_4b_base,target,BOS+massive,31,gain,2,0.12432403113537778
qwen3_4b_base,target,BOS+massive,32,gain,2,0.003028536836306254
qwen3_4b_base,target,BOS+massive,33,gain,1,6.725657537269096e-05
qwen3_4b_base,target,BOS+massive,34,gain,3,-0.1601971231866628
qwen3_4b_base,target,BOS+massive,35,gain,5,0.02065909607335925
qwen3_4b_base,target,BOS+massive,36,gain,2,-0.5930442581884563
qwen3_4b_base,target,BOS+massive,37,gain,2,-0.5827298078608388
qwen3_4b_base,target,BOS+massive,38,gain,2,-0.45326481262842816
qwen3_4b_base,target,BOS+massive,39,gain,2,-0.12159561346440266
qwen3_4b_base,target,BOS+massive,40,gain,1,0.0004920926876366138
qwen3_4b_base,target,BOS+massive,41,gain,1,0.0030450873697797456
qwen3_4b_base,target,BOS+massive,42,gain,2,0.030572337564080954
qwen3_4b_base,target,BOS+massive,43,gain,1,-0.006235239406426747
qwen3_4b_base,target,BOS+massive,44,gain,2,-0.7691222826639811
qwen3_4b_base,target,BOS+massive,45,gain,2,0.02590890508145094
qwen3_4b_base,target,BOS+massive,46,gain,4,0.18898183996013054
qwen3_4b_base,target,BOS+massive,47,gain,2,0.3693317457921997
qwen3_4b_base,target,BOS+massive,48,gain,2,-0.41961526916323544
qwen3_4b_base,target,BOS+massive,49,gain,2,0.038625136289435126
qwen3_4b_base,target,BOS+massive,50,gain,2,-0.24557138420641422
qwen3_4b_base,target,BOS+massive,51,gain,1,0.009427530070145925
qwen3_4b_base,target,BOS+massive,52,gain,1,0.0001458177478828778
qwen3_4b_base,target,BOS+massive,53,gain,1,-0.0001924675889313221
qwen3_4b_base,target,BOS+massive,54,gain,2,-0.8137862854249154
qwen3_4b_base,target,BOS+massive,55,gain,3,-0.3455919535723903
qwen3_4b_base,target,BOS+massive,56,gain,2,0.000777137620995442
qwen3_4b_base,target,BOS+massive,57,gain,2,-0.4301402767499288
qwen3_4b_base,target,BOS+massive,58,gain,1,0.32624195019404095
qwen3_4b_base,target,BOS+massive,59,gain,4,0.253628117905464
qwen3_4b_base,target,BOS+massive,60,gain,2,-0.005805301712825894
qwen3_4b_base,target,BOS+massive,61,gain,2,-0.11863283812999725
qwen3_4b_base,target,BOS+massive,62,gain,2,-0.02768378956534434
qwen3_4b_base,target,BOS+massive,63,gain,1,0.00018034956883639097
qwen3_4b_base,target,BOS+massive,0,offset_spec,2,0.31192072796208475
qwen3_4b_base,target,BOS+massive,1,offset_spec,2,1.3261858777453501
qwen3_4b_base,target,BOS+massive,2,offset_spec,2,0.783339334030946
qwen3_4b_base,target,BOS+massive,3,offset_spec,2,0.872900469849507
qwen3_4b_base,target,BOS+massive,4,offset_spec,2,1.3086314416335274
qwen3_4b_base,target,BOS+massive,5,offset_spec,3,0.9074301465880126
qwen3_4b_base,target,BOS+massive,6,offset_spec,2,0.7051765124560916
qwen3_4b_base,target,BOS+massive,7,offset_spec,2,-0.17301022758086523
qwen3_4b_base,target,BOS+massive,8,offset_spec,2,1.1241111810474345
qwen3_4b_base,target,BOS+massive,9,offset_spec,2,0.12135150345663229
qwen3_4b_base,target,BOS+massive,10,offset_spec,2,0.946828822294871
qwen3_4b_base,target,BOS+massive,11,offset_spec,1,0.001222193435144921
qwen3_4b_base,target,BOS+massive,12,offset_spec,1,-0.003299702579776446
qwen3_4b_base,target,BOS+massive,13,offset_spec,2,-0.5168337126572927
qwen3_4b_base,target,BOS+massive,14,offset_spec,2,0.6832305525119106
qwen3_4b_base,target,BOS+massive,15,offset_spec,2,0.44552400708198553
qwen3_4b_base,target,BOS+massive,16,offset_spec,2,0.26900314539670944
qwen3_4b_base,target,BOS+massive,17,offset_spec,2,0.8184399853150051
qwen3_4b_base,target,BOS+massive,18,offset_spec,2,0.5858623137076696
qwen3_4b_base,target,BOS+massive,19,offset_spec,3,-0.12648488098056987
qwen3_4b_base,target,BOS+massive,20,offset_spec,3,0.4550890061849107
qwen3_4b_base,target,BOS+massive,21,offset_spec,3,1.1279837197313707
qwen3_4b_base,target,BOS+massive,22,offset_spec,2,0.8137610008319218
qwen3_4b_base,target,BOS+massive,23,offset_spec,3,0.004399580907678077
qwen3_4b_base,target,BOS+massive,24,offset_spec,3,-0.06423807973139146
qwen3_4b_base,target,BOS+massive,25,offset_spec,2,0.9031338691711426
qwen3_4b_base,target,BOS+massive,26,offset_spec,2,-0.17789712408557534
qwen3_4b_base,target,BOS+massive,27,offset_spec,2,-0.8755045984095584
qwen3_4b_base,target,BOS+massive,28,offset_spec,2,0.7437200347582499
qwen3_4b_base,target,BOS+massive,29,offset_spec,3,-0.11844007230805194
qwen3_4b_base,target,BOS+massive,30,offset_spec,1,0.0014003166773666937
qwen3_4b_base,target,BOS+massive,31,offset_spec,2,0.11242947234616926
qwen3_4b_base,target,BOS+massive,32,offset_spec,2,0.003785404764736692
qwen3_4b_base,target,BOS+massive,33,offset_spec,1,-7.294905177938442e-05
qwen3_4b_base,target,BOS+massive,34,offset_spec,3,-0.0957875323947519
qwen3_4b_base,target,BOS+massive,35,offset_spec,5,-0.013398760440395563
qwen3_4b_base,target,BOS+massive,36,offset_spec,2,0.36416876378158725
qwen3_4b_base,target,BOS+massive,37,offset_spec,2,0.6357965587715928
qwen3_4b_base,target,BOS+massive,38,offset_spec,2,0.4930987854798635
qwen3_4b_base,target,BOS+massive,39,offset_spec,2,0.7051973564278645
qwen3_4b_base,target,BOS+massive,40,offset_spec,1,0.0003290413102755944
qwen3_4b_base,target,BOS+massive,41,offset_spec,1,-0.01403985203554233
qwen3_4b_base,target,BOS+massive,42,offset_spec,2,-0.14080793829634786
qwen3_4b_base,target,BOS+massive,43,offset_spec,1,-0.02715626358985901
qwen3_4b_base,target,BOS+massive,44,offset_spec,2,0.5177507400512695
qwen3_4b_base,target,BOS+massive,45,offset_spec,2,0.006949874106794596
qwen3_4b_base,target,BOS+massive,46,offset_spec,4,1.547468822323329
qwen3_4b_base,target,BOS+massive,47,offset_spec,2,2.2037985528586432
qwen3_4b_base,target,BOS+massive,48,offset_spec,2,0.5399550638588455
qwen3_4b_base,target,BOS+massive,49,offset_spec,2,0.03798224641165386
qwen3_4b_base,target,BOS+massive,50,offset_spec,2,0.5919434803848465
qwen3_4b_base,target,BOS+massive,51,offset_spec,1,0.0022022860745588937
qwen3_4b_base,target,BOS+massive,52,offset_spec,1,0.0003622387982128809
qwen3_4b_base,target,BOS+massive,53,offset_spec,1,-0.0020223375177010894
qwen3_4b_base,target,BOS+massive,54,offset_spec,2,-0.17689042449152717
qwen3_4b_base,target,BOS+massive,55,offset_spec,3,1.007988385046095
qwen3_4b_base,target,BOS+massive,56,offset_spec,2,0.000901134645876785
qwen3_4b_base,target,BOS+massive,57,offset_spec,2,0.000483095645904541
qwen3_4b_base,target,BOS+massive,58,offset_spec,1,0.5538269430398941
qwen3_4b_base,target,BOS+massive,59,offset_spec,4,0.6210728192042249
qwen3_4b_base,target,BOS+massive,60,offset_spec,2,-0.03375416800069313
qwen3_4b_base,target,BOS+massive,61,offset_spec,2,0.6580544424553713
qwen3_4b_base,target,BOS+massive,62,offset_spec,2,1.0829214580977957
qwen3_4b_base,target,BOS+massive,63,offset_spec,1,1.2444341943288842e-05
