model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,32,anchor,131072,3.8603460220417674,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,33,anchor,131072,3.9897329730115416,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,34,anchor,131072,4.0307733497493246,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,35,anchor,131072,4.041550199389349,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,36,anchor,131072,3.906051532136644,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,37,anchor,131072,3.9173389059749297,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,38,anchor,131072,3.9872988470524433,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,39,anchor,131072,3.9576230610500716,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,40,anchor,131072,3.9669275646222104,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,41,anchor,131072,3.823690648758202,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,42,anchor,131072,3.8869767439448424,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,43,anchor,131072,3.79876146956758,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,44,anchor,131072,3.802358266390229,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,45,anchor,131072,3.781132639401676,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,46,anchor,131072,3.8812678286203663,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,47,anchor,131072,4.031926511793699,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,48,anchor,131072,3.9246692212934704,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,49,anchor,131072,3.697211240488059,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,50,anchor,131072,3.8798390546323844,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,51,anchor,131072,3.9026491124950553,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,52,anchor,131072,3.7578483042507287,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,53,anchor,131072,3.843979441981446,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,54,anchor,131072,3.8203665172713954,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,55,anchor,131072,3.859394552955564,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,56,anchor,131072,3.73198882004408,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,57,anchor,131072,3.8148170722736268,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,58,anchor,131072,3.955261217688303,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,59,anchor,131072,3.817833798586662,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,60,anchor,131072,3.9010679230136702,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,61,anchor,131072,3.7788903531422875,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,62,anchor,131072,3.67638990569003,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,63,anchor,131072,3.866049628236624,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,64,anchor,131072,3.713483429663711,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,65,anchor,131072,3.604999190582703,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,66,anchor,131072,3.7727974650806573,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,67,anchor,131072,3.6708779326334025,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,68,anchor,131072,3.6798123725609457,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,69,anchor,131072,3.7439836273265428,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,70,anchor,131072,3.703634506828166,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,71,anchor,131072,3.66807533612905,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,72,anchor,131072,3.8130779422283467,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,73,anchor,131072,3.8240602203843537,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,74,anchor,131072,3.921042469830354,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,33,75,anchor,131072,3.8056031630596863,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,0,anchor,131072,15.125477848064293,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,1,anchor,131072,4.3127232999841,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,2,anchor,131072,7.638732390868427,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,3,anchor,131072,6.7488295674270375,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,4,anchor,131072,6.123635657902923,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,5,anchor,131072,5.921340788904672,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,6,anchor,131072,5.536087493344439,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,7,anchor,131072,5.269208029058973,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,8,anchor,131072,5.265251654819622,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,9,anchor,131072,5.473767733462864,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,10,anchor,131072,5.308598984773198,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,11,anchor,131072,5.18189376753071,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,12,anchor,131072,4.915851444774489,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,13,anchor,131072,5.36320831095145,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,14,anchor,131072,5.127393545051291,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,15,anchor,131072,4.799530718658843,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,16,anchor,131072,5.071311698739919,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,17,anchor,131072,4.858516634168154,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,18,anchor,131072,4.925248345298769,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,19,anchor,131072,4.949311848254638,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,20,anchor,131072,4.765528753939634,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,21,anchor,131072,4.866068971274217,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,22,anchor,131072,4.72922322030945,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,23,anchor,131072,4.78399156072328,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,24,anchor,131072,4.79534030441755,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,25,anchor,131072,4.655861417241795,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,26,anchor,131072,4.515837657853808,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,27,anchor,131072,4.947550042013972,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,28,anchor,131072,4.625339295399499,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,29,anchor,131072,4.968079208745621,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,30,anchor,131072,4.685760990510516,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,31,anchor,131072,4.829021308114989,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,32,anchor,131072,4.642885967583425,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,33,anchor,131072,4.753248800898746,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,34,anchor,131072,4.592783743511973,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,35,anchor,131072,4.507845372027532,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,36,anchor,131072,4.677232152985198,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,37,anchor,131072,4.708382440214336,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,38,anchor,131072,4.653759184063347,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,39,anchor,131072,4.753112004339982,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,40,anchor,131072,4.45574327961026,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,41,anchor,131072,4.513438205139664,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,42,anchor,131072,4.7579271989707195,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,43,anchor,131072,4.742923314436439,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,44,anchor,131072,4.6589332084313355,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,45,anchor,131072,4.730066474427531,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,46,anchor,131072,4.49723926017532,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,47,anchor,131072,4.560159832588397,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,48,anchor,131072,4.676359360280458,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,49,anchor,131072,4.533097391888532,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,50,anchor,131072,4.559285755659857,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,51,anchor,131072,4.678254056167816,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,52,anchor,131072,4.418579331489127,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,53,anchor,131072,4.5732946086664015,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,54,anchor,131072,4.525945670392957,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,55,anchor,131072,4.603263084361515,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,56,anchor,131072,4.518754265133339,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,57,anchor,131072,4.553728978203026,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,58,anchor,131072,4.601846309490156,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,59,anchor,131072,4.6277541490051135,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,60,anchor,131072,4.612744759439693,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,61,anchor,131072,4.529145150099794,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,62,anchor,131072,4.6117083970773365,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,63,anchor,131072,4.480137020809707,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,64,anchor,131072,4.421601101711531,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,65,anchor,131072,4.3804996003259475,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,66,anchor,131072,4.574143786102923,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,67,anchor,131072,4.507648347748727,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,68,anchor,131072,4.594365570093942,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,69,anchor,131072,4.465442493227556,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,70,anchor,131072,4.535955262869265,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,71,anchor,131072,4.412276035221112,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,72,anchor,131072,4.437719442726575,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,73,anchor,131072,4.585706960861444,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,74,anchor,131072,4.5022766489814785,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,34,75,anchor,131072,4.526311304499586,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,0,anchor,131072,76.78676796819127,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,1,anchor,131072,26.788945715776208,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,2,anchor,131072,12.92972665175239,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,3,anchor,131072,9.148381413190691,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,4,anchor,131072,9.290588058206595,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,5,anchor,131072,8.40016947058939,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,6,anchor,131072,7.049172253680808,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,7,anchor,131072,7.443222185645936,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,8,anchor,131072,7.2116665413623195,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,9,anchor,131072,6.698120378861859,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,10,anchor,131072,6.007838036305657,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,11,anchor,131072,6.395421868048288,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,12,anchor,131072,6.201705100008439,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,13,anchor,131072,6.314992090899068,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,14,anchor,131072,5.954007941495547,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,15,anchor,131072,6.151628327622348,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,16,anchor,131072,5.773156468218076,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,17,anchor,131072,5.84788162408131,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,18,anchor,131072,5.712756005009851,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,19,anchor,131072,5.662569397748484,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,20,anchor,131072,5.590779097176892,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,21,anchor,131072,4.77230620183218,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,22,anchor,131072,5.662024145331998,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,23,anchor,131072,5.518864079112063,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,24,anchor,131072,5.661934044938789,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,25,anchor,131072,5.513337312816475,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,26,anchor,131072,5.611321163141838,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,27,anchor,131072,5.682888606713277,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,28,anchor,131072,5.007130436817079,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,29,anchor,131072,5.303215369293866,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,30,anchor,131072,5.752666094498636,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,31,anchor,131072,5.040447857310937,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,32,anchor,131072,5.245243476919313,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,33,anchor,131072,5.490655950757173,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,34,anchor,131072,5.429084800372948,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,35,anchor,131072,5.142945824761227,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,36,anchor,131072,5.320938303088951,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,37,anchor,131072,4.986143068802448,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,38,anchor,131072,5.068648747277621,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,39,anchor,131072,5.1491757651110674,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,40,anchor,131072,5.169450784555011,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,41,anchor,131072,4.983952075871457,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,42,anchor,131072,5.1858445795369335,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,43,anchor,131072,5.138075460278742,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,44,anchor,131072,4.895292028999393,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,45,anchor,131072,4.873302253488873,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,46,anchor,131072,5.0858940759781035,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,47,anchor,131072,4.9671960521573055,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,48,anchor,131072,5.057433290451627,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,49,anchor,131072,4.438544357489263,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,50,anchor,131072,4.870120216726718,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,51,anchor,131072,5.177147288920423,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,52,anchor,131072,5.023697228260971,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,53,anchor,131072,4.782095024713271,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,54,anchor,131072,4.897621209508543,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,55,anchor,131072,4.802896143480211,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,56,anchor,131072,4.697783178045029,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,57,anchor,131072,4.758789927970611,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,58,anchor,131072,4.796586397812462,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,59,anchor,131072,4.601779853711378,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,60,anchor,131072,4.6762357929756035,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,61,anchor,131072,4.735544236697024,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,62,anchor,131072,4.821591749766412,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,63,anchor,131072,4.6362105699899985,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,64,anchor,131072,4.311259316271389,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,65,anchor,131072,4.614529482163562,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,66,anchor,131072,4.658138664824037,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,67,anchor,131072,4.831967754120342,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,68,anchor,131072,4.886274756773673,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,69,anchor,131072,4.681732720730906,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,70,anchor,131072,4.744498756233952,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,71,anchor,131072,4.443773048680669,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,72,anchor,131072,4.5093655852956545,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,73,anchor,131072,4.4971253033336325,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,74,anchor,131072,4.659952509779032,common_unquantized_bf16_forward
qwen3_4b_base,Q5a,asym_and_sym_same_prequant_input,2,down,35,75,anchor,131072,4.472945878935207,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,0,anchor,131072,0.1728636289215757,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,1,anchor,131072,0.129664545007671,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,2,anchor,131072,0.13974496126336078,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,3,anchor,131072,0.13067345950337028,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,4,anchor,131072,0.1347981004541765,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,5,anchor,131072,0.12593095491607187,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,6,anchor,131072,0.11221520446831335,common_unquantized_bf16_forward
qwen3_4b_base,Q5b,asym_and_sym_same_prequant_input,0,down,0,7,anchor,131072,0.13058811960543437,common_unquantized_bf16_forward
