model,site,layer,sequence_index,token_position,projection_v1,projection_v2,bos_excluded
llama32_3b,down_input,1,6,1312,-0.29582667,-0.017748227,True
llama32_3b,down_input,1,6,1344,-0.2780439,0.16842006,True
llama32_3b,down_input,1,6,1376,-0.2891719,-0.0025020267,True
llama32_3b,down_input,1,6,1408,-0.30568618,-0.048273634,True
llama32_3b,down_input,1,6,1440,-0.32172954,-0.13930854,True
llama32_3b,down_input,1,6,1472,-0.30932793,-0.040927052,True
llama32_3b,down_input,1,6,1504,-0.22982025,-0.1398207,True
llama32_3b,down_input,1,6,1536,-0.24001254,0.11302606,True
llama32_3b,down_input,1,6,1568,-0.22000523,0.07439419,True
llama32_3b,down_input,1,6,1600,-0.27082938,-0.12283071,True
llama32_3b,down_input,1,6,1632,-0.23604032,-0.05681428,True
llama32_3b,down_input,1,6,1664,-0.32989258,0.016296528,True
llama32_3b,down_input,1,6,1696,-0.17862226,-0.06592674,True
llama32_3b,down_input,1,6,1728,-0.26999903,-0.12839839,True
llama32_3b,down_input,1,6,1760,-0.2830409,0.019997325,True
llama32_3b,down_input,1,6,1792,-0.3462182,-0.17229469,True
llama32_3b,down_input,1,6,1824,-0.19334863,0.003984912,True
llama32_3b,down_input,1,6,1856,-0.26168856,0.16017449,True
llama32_3b,down_input,1,6,1888,-0.25140396,0.19865072,True
llama32_3b,down_input,1,6,1920,-0.25824654,-0.031080846,True
llama32_3b,down_input,1,6,1952,-0.13710888,0.15941009,True
llama32_3b,down_input,1,6,1984,-0.32181013,0.0011592703,True
llama32_3b,down_input,1,6,2016,-0.32370746,-0.15933944,True
llama32_3b,down_input,1,7,32,-0.16434728,-0.1137179,True
llama32_3b,down_input,1,7,64,-0.14603391,-0.0827409,True
llama32_3b,down_input,1,7,96,-0.28773296,-0.050915085,True
llama32_3b,down_input,1,7,128,-0.17706801,0.09671539,True
llama32_3b,down_input,1,7,160,-0.2247984,-0.048899975,True
llama32_3b,down_input,1,7,192,-0.14986905,0.07796047,True
llama32_3b,down_input,1,7,224,-0.30309653,-0.029250568,True
llama32_3b,down_input,1,7,256,-0.25369275,0.07897031,True
llama32_3b,down_input,1,7,288,-0.16483057,-0.050394867,True
llama32_3b,down_input,1,7,320,-0.21433283,-0.078808896,True
llama32_3b,down_input,1,7,352,-0.25021502,-0.03765457,True
llama32_3b,down_input,1,7,384,-0.1603579,0.0037849413,True
llama32_3b,down_input,1,7,416,-0.22459747,-0.015466272,True
llama32_3b,down_input,1,7,448,-0.25600785,-0.09344122,True
llama32_3b,down_input,1,7,480,-0.2761314,-0.089201555,True
llama32_3b,down_input,1,7,512,-0.17325673,-0.06797686,True
llama32_3b,down_input,1,7,544,-0.20374422,-0.11956956,True
llama32_3b,down_input,1,7,576,-0.3432229,0.0210901,True
llama32_3b,down_input,1,7,608,-0.32322648,-0.15792206,True
llama32_3b,down_input,1,7,640,-0.29643738,-0.13118795,True
llama32_3b,down_input,1,7,672,-0.2767289,-0.07243502,True
llama32_3b,down_input,1,7,704,-0.32121247,-0.018863047,True
llama32_3b,down_input,1,7,736,-0.27177602,-0.124581374,True
llama32_3b,down_input,1,7,768,-0.2596725,0.046234604,True
llama32_3b,down_input,1,7,800,-0.26651677,0.007902603,True
llama32_3b,down_input,1,7,832,-0.29429024,-0.15887722,True
llama32_3b,down_input,1,7,864,-0.24350017,-0.053650845,True
llama32_3b,down_input,1,7,896,-0.19504532,0.16418213,True
llama32_3b,down_input,1,7,928,-0.15563631,0.12588306,True
llama32_3b,down_input,1,7,960,-0.15165465,0.12609732,True
llama32_3b,down_input,1,7,992,-0.23665957,-0.015988637,True
llama32_3b,down_input,1,7,1024,-0.24024397,0.1755831,True
llama32_3b,down_input,1,7,1056,-0.29210252,-0.14256357,True
llama32_3b,down_input,1,7,1088,-0.3337238,-0.058360063,True
llama32_3b,down_input,1,7,1120,-0.3102153,0.057237327,True
llama32_3b,down_input,1,7,1152,-0.28835085,0.016309215,True
llama32_3b,down_input,1,7,1184,-0.24541023,-0.05842134,True
llama32_3b,down_input,1,7,1216,-0.23528142,-0.01490569,True
llama32_3b,down_input,1,7,1248,-0.32166502,-0.1583524,True
llama32_3b,down_input,1,7,1280,-0.25952736,0.0561816,True
llama32_3b,down_input,1,7,1312,-0.31231484,0.05718223,True
llama32_3b,down_input,1,7,1344,-0.30064642,-0.13394699,True
llama32_3b,down_input,1,7,1376,-0.28428015,-0.10630034,True
llama32_3b,down_input,1,7,1408,-0.28376263,0.02635358,True
llama32_3b,down_input,1,7,1440,-0.38753447,-0.05391537,True
llama32_3b,down_input,1,7,1472,-0.24867646,-0.06105611,True
llama32_3b,down_input,1,7,1504,-0.21926178,-0.12698305,True
llama32_3b,down_input,1,7,1536,-0.32243687,0.009913121,True
llama32_3b,down_input,1,7,1568,-0.29415426,-0.06352232,True
llama32_3b,down_input,1,7,1600,-0.25729582,-0.051063713,True
llama32_3b,down_input,1,7,1632,-0.2620941,-0.07527592,True
llama32_3b,down_input,1,7,1664,-0.28678522,-0.06656733,True
llama32_3b,down_input,1,7,1696,-0.32817808,-0.010634664,True
llama32_3b,down_input,1,7,1728,-0.23825699,-0.056962788,True
llama32_3b,down_input,1,7,1760,-0.14386185,0.00021345937,True
llama32_3b,down_input,1,7,1792,-0.24915993,0.54743177,True
llama32_3b,down_input,1,7,1824,-0.24623233,-0.06432461,True
llama32_3b,down_input,1,7,1856,-0.13174078,-0.029352408,True
llama32_3b,down_input,1,7,1888,-0.31077084,0.04827642,True
llama32_3b,down_input,1,7,1920,-0.24113135,0.057923213,True
llama32_3b,down_input,1,7,1952,-0.25191876,0.016647758,True
llama32_3b,down_input,1,7,1984,-0.26558638,-0.012957308,True
llama32_3b,down_input,1,7,2016,-0.23960872,-0.06750359,True
llama32_3b,down_input,1,8,32,-0.2920657,-0.07186407,True
llama32_3b,down_input,1,8,64,-0.22378795,-0.040597823,True
llama32_3b,down_input,1,8,96,-0.21315038,0.028917016,True
llama32_3b,down_input,1,8,128,-0.17994863,-0.07499225,True
llama32_3b,down_input,1,8,160,-0.18550378,-0.083173156,True
llama32_3b,down_input,1,8,192,-0.35110453,-0.10219891,True
llama32_3b,down_input,1,8,224,-0.19540243,-0.069853656,True
llama32_3b,down_input,1,8,256,-0.13188148,-0.024921926,True
llama32_3b,down_input,1,8,288,-0.26288432,-0.024819361,True
llama32_3b,down_input,1,8,320,-0.2751206,-0.083708026,True
llama32_3b,down_input,1,8,352,-0.2132017,-0.11974144,True
llama32_3b,down_input,1,8,384,-0.1967437,0.02392234,True
llama32_3b,down_input,1,8,416,-0.3145121,-0.15778853,True
llama32_3b,down_input,1,8,448,-0.15720066,-0.08783788,True
llama32_3b,down_input,1,8,480,-0.17311569,0.074011564,True
llama32_3b,down_input,1,8,512,-0.32601795,-0.051057838,True
llama32_3b,down_input,1,8,544,-0.32746467,0.028705273,True
llama32_3b,down_input,1,8,576,-0.19749598,0.4472439,True
llama32_3b,down_input,1,8,608,-0.36474422,-0.10004804,True
llama32_3b,down_input,1,8,640,-0.31335008,0.012660555,True
llama32_3b,down_input,1,8,672,-0.1923012,0.13977128,True
llama32_3b,down_input,1,8,704,-0.26984137,-0.11076836,True
llama32_3b,down_input,1,8,736,-0.41152042,-0.054900542,True
llama32_3b,down_input,1,8,768,-0.2525353,0.0016924639,True
llama32_3b,down_input,1,8,800,-0.21551731,-0.10086257,True
llama32_3b,down_input,1,8,832,-0.24662696,-0.093578316,True
llama32_3b,down_input,1,8,864,-0.21267478,0.44943655,True
llama32_3b,down_input,1,8,896,-0.2380081,-0.055285357,True
llama32_3b,down_input,1,8,928,-0.19847395,-0.119054526,True
llama32_3b,down_input,1,8,960,-0.2985892,-0.10749583,True
llama32_3b,down_input,1,8,992,-0.2941437,-0.017150464,True
llama32_3b,down_input,1,8,1024,-0.25221208,-0.035237838,True
llama32_3b,down_input,1,8,1056,-0.21687505,0.56938785,True
llama32_3b,down_input,1,8,1088,-0.20838994,0.24603029,True
llama32_3b,down_input,1,8,1120,-0.20615064,-0.08160982,True
llama32_3b,down_input,1,8,1152,-0.19386217,-0.13355087,True
llama32_3b,down_input,1,8,1184,-0.26098078,-0.010817379,True
llama32_3b,down_input,1,8,1216,-0.21182036,0.06747285,True
llama32_3b,down_input,1,8,1248,-0.3133656,-0.16484168,True
llama32_3b,down_input,1,8,1280,-0.3026334,0.041734375,True
llama32_3b,down_input,1,8,1312,-0.20834407,0.09332638,True
llama32_3b,down_input,1,8,1344,-0.15798564,0.13213746,True
llama32_3b,down_input,1,8,1376,-0.2851788,0.0546647,True
llama32_3b,down_input,1,8,1408,-0.32759005,-0.04076498,True
llama32_3b,down_input,1,8,1440,-0.235449,-0.009726625,True
llama32_3b,down_input,1,8,1472,-0.2359016,-0.13509941,True
llama32_3b,down_input,1,8,1504,-0.26494995,-0.072801754,True
llama32_3b,down_input,1,8,1536,-0.1971495,-0.07922818,True
llama32_3b,down_input,1,8,1568,-0.18579416,0.5304002,True
llama32_3b,down_input,1,8,1600,-0.33997795,-0.025146144,True
llama32_3b,down_input,1,8,1632,-0.4007385,-0.13232815,True
llama32_3b,down_input,1,8,1664,-0.24233963,-0.08405698,True
llama32_3b,down_input,1,8,1696,-0.3392706,-0.012934079,True
llama32_3b,down_input,1,8,1728,-0.2527236,-0.10634891,True
llama32_3b,down_input,1,8,1760,-0.30553037,-0.14992851,True
llama32_3b,down_input,1,8,1792,-0.27593148,0.06486867,True
llama32_3b,down_input,1,8,1824,-0.35493043,-0.15089783,True
llama32_3b,down_input,1,8,1856,-0.25263643,-0.009932928,True
llama32_3b,down_input,1,8,1888,-0.33470303,-0.06188252,True
llama32_3b,down_input,1,8,1920,-0.1794271,0.5076664,True
llama32_3b,down_input,1,8,1952,-0.35086033,0.13462041,True
llama32_3b,down_input,1,8,1984,-0.20280755,0.10523692,True
llama32_3b,down_input,1,8,2016,-0.22242714,-0.012323827,True
llama32_3b,down_input,1,9,32,-0.22229522,0.06577626,True
llama32_3b,down_input,1,9,64,-0.31592882,-0.15431154,True
llama32_3b,down_input,1,9,96,-0.15117678,0.08758232,True
llama32_3b,down_input,1,9,128,-0.28491503,-0.056210864,True
llama32_3b,down_input,1,9,160,-0.36270678,-0.12191425,True
llama32_3b,down_input,1,9,192,-0.28688607,-0.023875155,True
llama32_3b,down_input,1,9,224,-0.26002142,-0.064986944,True
llama32_3b,down_input,1,9,256,-0.29188082,-0.100595035,True
llama32_3b,down_input,1,9,288,-0.31964254,-0.113384664,True
llama32_3b,down_input,1,9,320,-0.34996587,-0.13399279,True
llama32_3b,down_input,1,9,352,-0.3240916,-0.16392313,True
llama32_3b,down_input,1,9,384,-0.23129666,-0.100777775,True
llama32_3b,down_input,1,9,416,-0.32574952,-0.010956864,True
llama32_3b,down_input,1,9,448,-0.28478673,-0.032585263,True
llama32_3b,down_input,1,9,480,-0.20691586,-0.13836472,True
llama32_3b,down_input,1,9,512,-0.17274788,-0.06760882,True
llama32_3b,down_input,1,9,544,-0.3042916,-0.09762161,True
llama32_3b,down_input,1,9,576,-0.2577007,-0.04576435,True
llama32_3b,down_input,1,9,608,-0.28983268,-0.03026207,True
llama32_3b,down_input,1,9,640,-0.25365236,0.03845403,True
llama32_3b,down_input,1,9,672,-0.1484745,0.0597952,True
llama32_3b,down_input,1,9,704,-0.2022269,-0.06984161,True
llama32_3b,down_input,1,9,736,-0.24787034,-0.05031653,True
llama32_3b,down_input,1,9,768,-0.21889545,0.01766558,True
llama32_3b,down_input,1,9,800,-0.2831777,-0.09928596,True
llama32_3b,down_input,1,9,832,-0.28395432,-0.0020899782,True
llama32_3b,down_input,1,9,864,-0.2734084,-0.086008444,True
llama32_3b,down_input,1,9,896,-0.28046253,-0.07597952,True
llama32_3b,down_input,1,9,928,-0.17008749,0.050763503,True
llama32_3b,down_input,1,9,960,-0.2295504,-0.026197214,True
llama32_3b,down_input,1,9,992,-0.17077555,-0.018097628,True
llama32_3b,down_input,1,9,1024,-0.31187144,-0.08577935,True
llama32_3b,down_input,1,9,1056,-0.32293686,0.017262675,True
llama32_3b,down_input,1,9,1088,-0.17763133,-0.06062529,True
llama32_3b,down_input,1,9,1120,-0.24245027,0.57586795,True
llama32_3b,down_input,1,9,1152,-0.30180633,-0.07283451,True
llama32_3b,down_input,1,9,1184,-0.38226262,0.044283304,True
llama32_3b,down_input,1,9,1216,-0.30491447,-0.0030798907,True
llama32_3b,down_input,1,9,1248,-0.28835833,-0.032117307,True
llama32_3b,down_input,1,9,1280,-0.2477886,-0.123105824,True
llama32_3b,down_input,1,9,1312,-0.3747018,-0.025048085,True
llama32_3b,down_input,1,9,1344,-0.18431953,-0.06126962,True
llama32_3b,down_input,1,9,1376,-0.34587738,-0.053208247,True
llama32_3b,down_input,1,9,1408,-0.13414711,0.097054586,True
llama32_3b,down_input,1,9,1440,-0.28312156,0.03266423,True
llama32_3b,down_input,1,9,1472,-0.254646,-0.051498532,True
llama32_3b,down_input,1,9,1504,-0.18780881,-0.05506971,True
llama32_3b,down_input,1,9,1536,-0.25050762,-0.093776666,True
llama32_3b,down_input,1,9,1568,-0.28593528,-0.046445854,True
llama32_3b,down_input,1,9,1600,-0.36009324,-0.14443783,True
llama32_3b,down_input,1,9,1632,-0.19601472,-0.07167068,True
llama32_3b,down_input,1,9,1664,-0.20770882,-0.0866617,True
llama32_3b,down_input,1,9,1696,-0.2295357,-0.07716836,True
llama32_3b,down_input,1,9,1728,-0.16047294,-0.080365084,True
llama32_3b,down_input,1,9,1760,-0.16958982,-0.09187281,True
llama32_3b,down_input,1,9,1792,-0.330147,-0.032031734,True
llama32_3b,down_input,1,9,1824,-0.16420941,0.11831703,True
llama32_3b,down_input,1,9,1856,-0.15735854,0.3991997,True
llama32_3b,down_input,1,9,1888,-0.26371488,-0.021947477,True
llama32_3b,down_input,1,9,1920,-0.3052501,-0.006519352,True
llama32_3b,down_input,1,9,1952,-0.26729375,-0.05800506,True
llama32_3b,down_input,1,9,1984,-0.38832566,-0.1629656,True
llama32_3b,down_input,1,9,2016,-0.25521317,-0.11829373,True
llama32_3b,down_input,1,10,32,-0.24736847,0.479304,True
llama32_3b,down_input,1,10,64,-0.3363557,0.6065258,True
llama32_3b,down_input,1,10,96,-0.23834087,-0.0919362,True
llama32_3b,down_input,1,10,128,-0.28478545,0.5796947,True
llama32_3b,down_input,1,10,160,-0.28263465,0.58150196,True
llama32_3b,down_input,1,10,192,-0.2566877,-0.12106069,True
llama32_3b,down_input,1,10,224,-0.26953265,-0.09308537,True
llama32_3b,down_input,1,10,256,-0.22917461,0.5156871,True
llama32_3b,down_input,1,10,288,-0.22429587,0.09433112,True
llama32_3b,down_input,1,10,320,-0.25796866,0.014644392,True
llama32_3b,down_input,1,10,352,-0.23376313,0.057816718,True
llama32_3b,down_input,1,10,384,-0.21633235,0.13226704,True
llama32_3b,down_input,1,10,416,-0.2316034,-0.080046974,True
llama32_3b,down_input,1,10,448,-0.28200397,0.4560909,True
llama32_3b,down_input,1,10,480,-0.22803414,-0.06299624,True
llama32_3b,down_input,1,10,512,-0.26543847,0.0107408995,True
llama32_3b,down_input,1,10,544,-0.2684444,-0.09835566,True
llama32_3b,down_input,1,10,576,-0.24941896,-0.12115409,True
llama32_3b,down_input,1,10,608,-0.19533333,0.039591454,True
llama32_3b,down_input,1,10,640,-0.20041542,0.50467986,True
llama32_3b,down_input,1,10,672,-0.20196934,-0.07673384,True
llama32_3b,down_input,1,10,704,-0.25570968,-0.08848738,True
llama32_3b,down_input,1,10,736,-0.33496594,-0.02321358,True
llama32_3b,down_input,1,10,768,-0.3569936,0.0042917724,True
llama32_3b,down_input,1,10,800,-0.31408983,-0.108162105,True
llama32_3b,down_input,1,10,832,-0.5009651,-0.0865512,True
llama32_3b,down_input,1,10,864,-0.20051189,0.025947781,True
llama32_3b,down_input,1,10,896,-0.2445404,-0.09119249,True
llama32_3b,down_input,1,10,928,-0.39249256,-0.061151706,True
llama32_3b,down_input,1,10,960,-0.283435,-0.08691141,True
llama32_3b,down_input,1,10,992,-0.18542564,-0.08843676,True
llama32_3b,down_input,1,10,1024,-0.23697759,-0.09547828,True
llama32_3b,down_input,1,10,1056,-0.36092356,0.0073775686,True
llama32_3b,down_input,1,10,1088,-0.17772014,-0.11009797,True
llama32_3b,down_input,1,10,1120,-0.19476938,-0.08830431,True
llama32_3b,down_input,1,10,1152,-0.21776606,-0.102447,True
llama32_3b,down_input,1,10,1184,-0.25429758,-0.13507594,True
llama32_3b,down_input,1,10,1216,-0.27788904,0.0048275758,True
llama32_3b,down_input,1,10,1248,-0.19705875,0.007882804,True
llama32_3b,down_input,1,10,1280,-0.33140704,-0.03156307,True
llama32_3b,down_input,1,10,1312,-0.32165587,-0.04112265,True
llama32_3b,down_input,1,10,1344,-0.20774925,-0.08987935,True
llama32_3b,down_input,1,10,1376,-0.319768,-0.060688466,True
llama32_3b,down_input,1,10,1408,-0.1708665,-0.04728013,True
llama32_3b,down_input,1,10,1440,-0.36544472,-0.014858892,True
llama32_3b,down_input,1,10,1472,-0.30243227,-0.0619163,True
llama32_3b,down_input,1,10,1504,-0.21798822,-0.11620193,True
llama32_3b,down_input,1,10,1536,-0.3048612,-0.031001858,True
llama32_3b,down_input,1,10,1568,-0.2251945,-0.14145347,True
llama32_3b,down_input,1,10,1600,-0.20746611,-0.047271714,True
llama32_3b,down_input,1,10,1632,-0.3481265,-0.048163094,True
llama32_3b,down_input,1,10,1664,-0.23695128,-0.056512613,True
llama32_3b,down_input,1,10,1696,-0.24855968,-0.11406027,True
llama32_3b,down_input,1,10,1728,-0.18716723,-0.049662165,True
llama32_3b,down_input,1,10,1760,-0.40347582,-0.22045535,True
llama32_3b,down_input,1,10,1792,-0.30889058,-0.17142405,True
llama32_3b,down_input,1,10,1824,-0.18725824,-0.11506874,True
llama32_3b,down_input,1,10,1856,-0.19743903,0.015600873,True
llama32_3b,down_input,1,10,1888,-0.19526023,-0.09600956,True
llama32_3b,down_input,1,10,1920,-0.16353892,-0.04615219,True
llama32_3b,down_input,1,10,1952,-0.32624367,-0.19168133,True
llama32_3b,down_input,1,10,1984,-0.22002563,-0.033055898,True
llama32_3b,down_input,1,10,2016,-0.26441497,-0.056467295,True
llama32_3b,down_input,1,11,32,-0.19600308,0.02163145,True
llama32_3b,down_input,1,11,64,-0.27597168,-0.04684989,True
llama32_3b,down_input,1,11,96,-0.19407873,0.00755692,True
llama32_3b,down_input,1,11,128,-0.19659881,0.25664893,True
llama32_3b,down_input,1,11,160,-0.27820745,0.008889482,True
llama32_3b,down_input,1,11,192,-0.26050848,0.6216447,True
llama32_3b,down_input,1,11,224,-0.19576271,-0.10227281,True
llama32_3b,down_input,1,11,256,-0.3374095,-0.09645307,True
llama32_3b,down_input,1,11,288,-0.39354247,-0.076321214,True
llama32_3b,down_input,1,11,320,-0.28520128,-0.05082519,True
llama32_3b,down_input,1,11,352,-0.30042237,-0.1225466,True
llama32_3b,down_input,1,11,384,-0.21576616,0.21507327,True
llama32_3b,down_input,1,11,416,-0.17308056,0.012217723,True
llama32_3b,down_input,1,11,448,-0.21290831,0.054395538,True
llama32_3b,down_input,1,11,480,-0.22241507,-0.13646054,True
llama32_3b,down_input,1,11,512,-0.14287552,-0.018541204,True
llama32_3b,down_input,1,11,544,-0.20457895,-0.08032989,True
llama32_3b,down_input,1,11,576,-0.19611202,-0.09538286,True
llama32_3b,down_input,1,11,608,-0.17494977,-0.03261979,True
llama32_3b,down_input,1,11,640,-0.18166249,-0.004941189,True
llama32_3b,down_input,1,11,672,-0.29147124,0.33878133,True
llama32_3b,down_input,1,11,704,-0.20187306,0.18591873,True
llama32_3b,down_input,1,11,736,-0.3147846,-0.006462666,True
llama32_3b,down_input,1,11,768,-0.25717172,-0.04843205,True
llama32_3b,down_input,1,11,800,-0.19301084,-0.026577784,True
llama32_3b,down_input,1,11,832,-0.158289,0.14184201,True
llama32_3b,down_input,1,11,864,-0.36241603,-0.03074603,True
llama32_3b,down_input,1,11,896,-0.28532735,-0.004280173,True
llama32_3b,down_input,1,11,928,-0.30345592,-0.10776348,True
llama32_3b,down_input,1,11,960,-0.1822788,-0.0085056545,True
llama32_3b,down_input,1,11,992,-0.1688016,0.22750969,True
llama32_3b,down_input,1,11,1024,-0.28941923,0.06554247,True
llama32_3b,down_input,1,11,1056,-0.25738537,0.09985795,True
llama32_3b,down_input,1,11,1088,-0.22604145,-0.12708527,True
llama32_3b,down_input,1,11,1120,-0.18692859,0.059302222,True
llama32_3b,down_input,1,11,1152,-0.23824044,-0.017481538,True
llama32_3b,down_input,1,11,1184,-0.26087782,-0.052413635,True
llama32_3b,down_input,1,11,1216,-0.28675774,-0.10098888,True
llama32_3b,down_input,1,11,1248,-0.20488638,-0.045303132,True
llama32_3b,down_input,1,11,1280,-0.26352516,0.039209764,True
llama32_3b,down_input,1,11,1312,-0.28881362,0.037015364,True
llama32_3b,down_input,1,11,1344,-0.20397736,0.50907665,True
llama32_3b,down_input,1,11,1376,-0.3171768,-0.04876149,True
llama32_3b,down_input,1,11,1408,-0.30044425,0.19483049,True
llama32_3b,down_input,1,11,1440,-0.22065654,-0.09705949,True
llama32_3b,down_input,1,11,1472,-0.3147628,0.027296897,True
llama32_3b,down_input,1,11,1504,-0.15353745,0.105027586,True
llama32_3b,down_input,1,11,1536,-0.18568034,0.07909243,True
llama32_3b,down_input,1,11,1568,-0.33224496,-0.12825067,True
llama32_3b,down_input,1,11,1600,-0.2899368,-0.116655625,True
llama32_3b,down_input,1,11,1632,-0.23771226,0.008297487,True
llama32_3b,down_input,1,11,1664,-0.19229156,0.43472543,True
llama32_3b,down_input,1,11,1696,-0.23618947,-0.05036552,True
llama32_3b,down_input,1,11,1728,-0.31109875,-0.018205713,True
llama32_3b,down_input,1,11,1760,-0.22511846,-0.07978243,True
llama32_3b,down_input,1,11,1792,-0.25331646,-0.106126465,True
llama32_3b,down_input,1,11,1824,-0.29390398,-0.13769184,True
llama32_3b,down_input,1,11,1856,-0.3549458,-0.14902158,True
llama32_3b,down_input,1,11,1888,-0.2315813,-0.077302895,True
llama32_3b,down_input,1,11,1920,-0.31098586,0.010146969,True
llama32_3b,down_input,1,11,1952,-0.27370232,0.024213146,True
llama32_3b,down_input,1,11,1984,-0.33970436,-0.04037177,True
llama32_3b,down_input,1,11,2016,-0.32559332,-0.087824956,True
